Feature	Gain	Cover	Frequency
ctarjeta_visa	0.00326384191612254	0.0109677708917188	0.00328715660953275
mextraccion_autoservicio	0.00312178194944506	0.00986149673660237	0.0129138295374501
Visa_mlimitecompra	0.00289826657212327	0.00521471317820819	0.00915707912655553
Master_mlimitecompra	0.00272061271606138	0.0058701846854627	0.00868748532519371
ccajas_transacciones	0.00260740730903485	0.0065367622068653	0.00234796900680911
mtarjeta_master_consumo	0.00249682510972227	0.00911562945532863	0.00586992251702278
Master_msaldopesos	0.0021774656963105	0.0064971606614331	0.00586992251702278
internet	0.00212209745281142	0.00795223423413385	0.00281756280817093
Visa_mconsumosdolares	0.0020740963018513	0.00669282213476907	0.00610471941770369
ctransferencias_emitidas	0.00203226308207607	0.00706155542390121	0.00610471941770369
Master_mconsumospesos	0.00185389004140586	0.00399068060551921	0.00469593801361822
Master_mpagospesos	0.00176830156833562	0.010273446906876	0.0063395163183846
ctarjeta_visa_debitos_automaticos	0.00173320782874286	0.00473236301189656	0.00469593801361822
ccaja_ahorro	0.00166097099240414	0.00808493686472392	0.00305235970885184
ctransferencias_recibidas	0.0016472139662447	0.00560929859391918	0.0063395163183846
Master_mpagominimo	0.00161478106845445	0.00322458849246073	0.0042263442122564
tcallcenter	0.00159224473484315	0.00371772895011022	0.0021131721061282
cextraccion_autoservicio	0.00158665862905193	0.00637277206484575	0.00610471941770369
catm_trx	0.00155925652948021	0.00864668203184343	0.00610471941770369
mpagomiscuentas	0.00144643224486078	0.00335369435927151	0.00516553181498004
Master_cconsumos	0.00135261721067633	0.00159929079989922	0.00305235970885184
cpagomiscuentas	0.00125097671880447	0.00390755883742194	0.00375675041089458
Master_mconsumototal	0.00111028806939814	0.00479580472482281	0.00305235970885184
ctarjeta_debito	0.00110534307431721	0.00403746329722331	0.00446114111293731
Master_mconsumosdolares	0.00106730464777029	0.00083721022372366	0.00187837520544729
mplazo_fijo_dolares	0.00106413374473815	0.0118512437931062	0.00328715660953275
ccuenta_debitos_automaticos	0.00104652552736256	0.00253073499651157	0.00328715660953275
Master_fultimo_cierre	0.00102752361044932	0.00136400301855769	0.00305235970885184
Visa_fultimo_cierre	0.00100304501798233	0.00317872201597062	0.00258276590749002
Visa_mpagado	0.00083016040692573	0.0108234608048703	0.00328715660953275
Master_msaldototal	0.000785619281389197	0.00303859061337513	0.00352195351021367
matm_other	0.000718399251208785	0.00649508060527158	0.00328715660953275
matm	0.000668201211581149	0.00328878546387419	0.00328715660953275
ctarjeta_master	0.000662151330295283	0.00175278161081778	0.00164357830476638
Visa_mpagosdolares	0.000646106674941113	0.000464725404728785	0.00117398450340456
Visa_msaldodolares	0.000541632479998987	0.00374896074574966	0.00164357830476638
ccajas_extracciones	0.000536460451715079	0.00801159631310045	0.00187837520544729
cseguro_vida	0.000437648813813564	0.00370736581316267	0.00117398450340456
ccajas_depositos	0.000404044592914383	0.00806484203644927	0.00187837520544729
mttarjeta_master_debitos_automaticos	0.000308263848353109	0.0010757233302442	0.000939187602723644
active_quarter	0.000136420766754355	0.00051374910932119	0.000234796900680911
catm_trx_other	7.47641730594253e-05	0.00022800139413288	0.000234796900680911
cseguro_accidentes_personales	5.94770575644022e-05	0.000566109570672694	0.000469593801361822
Visa_madelantopesos	1.91477373463278e-05	0.000330815598687831	0.000234796900680911
Visa_madelantodolares	7.62722494179306e-09	0.00013285739667352	0.000469593801361822
