Feature	Gain	Cover	Frequency
Visa_msaldototal	0.00562985168965991	0.0108819215967624	0.0132844596423036
internet	0.0053022413001352	0.0113865983403689	0.0021156732022928
mcuenta_debitos_automaticos	0.00504318783924865	0.00771986810290925	0.0074048562080248
ctarjeta_debito_transacciones	0.00496806921440323	0.00860002849034307	0.0130630519815986
Visa_mconsumototal	0.00454775375407893	0.00355341350222301	0.00543678811286871
Master_mpagospesos	0.00454217045973428	0.00815280719932371	0.00637162045806785
ctarjeta_debito	0.0044905923253804	0.00550834496783381	0.00477256513075352
cmobile_app_trx	0.00434283600624285	0.00211661340026582	0.00376393023198603
Master_msaldototal	0.00418764739133923	0.00641511405512775	0.00455115747004846
Master_mpagominimo	0.00414077002277727	0.0063702290245076	0.00479716598194298
Master_mlimitecompra	0.00401601971315621	0.00640282675077263	0.00607641024379444
Visa_mconsumosdolares	0.00375844092749946	0.00904602148649247	0.00664222982115181
Visa_mlimitecompra	0.00370610420564295	0.00450914015809244	0.00479716598194298
mpagomiscuentas	0.00309730935393337	0.00390866948159619	0.00585500258308938
thomebanking	0.00303302427695009	0.0036637901699518	0.00295210214273414
Master_mconsumospesos	0.00296799834614513	0.00307258832850259	0.00440355236291176
ccaja_seguridad	0.00286673911213484	0.0050705231815285	0.000516617874978474
Visa_fultimo_cierre	0.00282981335151965	0.00290844980410766	0.00408374129744889
ctarjeta_visa_debitos_automaticos	0.00276357764356058	0.0024734374156432	0.00437895151172231
ccajas_consultas	0.00270661060755642	0.00696490667909945	0.00137764766660926
cpagomiscuentas	0.00252616863379981	0.00404149955377398	0.00440355236291176
ccuenta_debitos_automaticos	0.00233217016095723	0.00388250505860393	0.00349332086890206
mextraccion_autoservicio	0.0023084270226559	0.0043456680489993	0.00615021279736279
tcallcenter	0.00230456189247866	0.0033099715569158	0.0021156732022928
ctarjeta_master	0.00222996206257821	0.000560673051578606	0.00063962213092573
ctransferencias_emitidas	0.00221005237208984	0.00282226009174361	0.00501857364264804
Visa_mpagado	0.00217192585959066	0.00365157691174133	0.00204187064872445
ccallcenter_transacciones	0.00200027897110482	0.0103629757255177	0.0042313464045856
active_quarter	0.00191514246157131	0.00226794194163757	0.00255848852370292
Master_fultimo_cierre	0.00190849306048987	0.00506729128509763	0.00371472852960712
cextraccion_autoservicio	0.00185012067506142	0.00748528120537018	0.00619941449974169
catm_trx	0.00172233305614338	0.0035162554045791	0.00341951831533371
Master_msaldopesos	0.00170022977669966	0.00337794156204219	0.00373932938079658
matm_other	0.00168100959891959	0.0030698224872174	0.00231248001180841
tmobile_app	0.00164420206033733	0.00190968927123414	0.000565819577357377
Master_cconsumos	0.00154767130767122	0.00153049025320798	0.00265689192846072
matm	0.00137198055278037	0.00218998441829556	0.00349332086890206
mtarjeta_master_consumo	0.00131780104428019	0.00313513554244779	0.00189426554158774
mplazo_fijo_dolares	0.00123616464120833	0.00414887517481696	0.00103323574995695
Visa_msaldodolares	0.00106670042703735	0.00331738923834676	0.00231248001180841
ccaja_ahorro	0.00105080962108295	0.0050771655562685	0.00179586213682993
mttarjeta_master_debitos_automaticos	0.00100878192501278	0.00252962101680471	0.00132844596423036
catm_trx_other	0.00100761785656307	0.00137088161060296	0.00150065192255652
Visa_mpagosdolares	0.0009474425898233	0.00252622360546228	0.00189426554158774
Master_mpagado	0.000899014548215604	0.00150645574578809	0.000787227238062437
ctarjeta_master_transacciones	0.000879690035264942	0.00245080107366039	0.00140224851779872
Visa_Finiciomora	0.000787408246900478	0.00579586179182567	0.000615021279736279
mcaja_ahorro_adicional	0.000686873316544149	0.00506283544945237	0.000738025535683535
cseguro_vida	0.000607882523325195	0.00202130294514402	0.000467416172599572
mtarjeta_visa_descuentos	0.000606571283285204	0.00405579045969001	0.000885630642820242
cseguro_vivienda	0.000517695778569047	0.00104440344756236	0.000910231494009693
Master_mconsumototal	0.000499396993909295	0.00141307484608257	0.000910231494009693
tcuentas	0.000486894836375947	0.00227794252681989	0.000492017023789023
cseguro_accidentes_personales	0.000486089244763722	0.00226757606656992	0.000959433196388595
mprestamos_prendarios	0.000451850631922007	0.00631398444416815	0.000467416172599572
mcheques_depositados	0.000419866548091002	0.00347782109985399	0.000541218726167925
ccajas_transacciones	0.000419450770158243	0.00369242424965067	0.000885630642820242
minversion2	0.000380832419973687	0.00482353573258958	0.000295210214273414
ccajas_otras	0.000376645841601224	0.00183586962068098	0.000688823833304632
Master_mconsumosdolares	0.000369681998083844	0.00053914740176543	0.000516617874978474
ccajas_depositos	0.000350426174318508	0.0022970856330378	0.000442815321410121
ctarjeta_visa	0.000349297233513063	0.00343705651940043	0.000910231494009693
Master_msaldodolares	0.000306452279861863	0.00314066722501815	0.000861029791630791
ccajas_extracciones	0.000269278199874258	0.000450074245415885	0.000196806809515609
ccheques_depositados	0.000262376202745182	0.000660282538745244	7.38025535683535e-05
mforex_buy	0.000236057108127939	0.00251100058925486	0.000393613619031219
ctarjeta_master_debitos_automaticos	0.000230712964978865	0.000394539636933895	0.000295210214273414
mcajeros_propios_descuentos	0.000204664080098797	0.00250360468610173	0.000738025535683535
ctarjeta_visa_descuentos	0.00019325224259868	0.000407732917646989	0.000344411916652316
Master_mpagosdolares	0.000193039733485085	0.00117496422318963	0.000295210214273414
Master_Finiciomora	0.000192270101670994	0.00388919534555517	0.000344411916652316
mcheques_emitidos	0.000191556262801254	0.000708325419651625	0.000147605107136707
mtarjeta_master_descuentos	0.000165396131784176	0.000945482153975342	7.38025535683535e-05
cinversion2	0.000160570327117437	0.00138889224637339	0.000196806809515609
Visa_cadelantosefectivo	0.0001552610886663	0.000659785994010582	9.84034047578046e-05
cinversion1	0.000152694447662147	0.00141689911167058	0.000123004255947256
ccheques_emitidos	0.000141518763281765	0.0014938199889876	0.000147605107136707
cforex	0.000135203640522161	0.000502102551166267	0.000344411916652316
minversion1_pesos	0.000128049612952792	0.000622257665643458	0.000196806809515609
cseguro_auto	0.000119397744567754	0.00186961724001577	0.00022140766070506
Master_madelantopesos	0.000114886807391255	3.01454921806945e-05	0.000147605107136707
ccajeros_propios_descuentos	9.63521529290858e-05	0.000604438678717982	0.000442815321410121
cplazo_fijo	8.41103671572438e-05	0.000910575930259682	0.000246008511894512
mprestamos_hipotecarios	6.75611437367525e-05	0.00147813091763449	0.000123004255947256
cforex_sell	5.90067012012453e-05	0.000199881033979493	4.92017023789023e-05
Master_delinquency	5.69164365184347e-05	0.000687627344396219	0.000319811065462865
ctarjeta_master_descuentos	5.62538903984498e-05	0.000283261348502688	4.92017023789023e-05
cprestamos_hipotecarios	4.56322965206835e-05	0.000286410487477784	2.46008511894512e-05
cforex_buy	4.12336862327242e-05	0.000251582665562334	7.38025535683535e-05
mforex_sell	3.34274448349117e-05	0.000335986559143824	9.84034047578046e-05
Visa_madelantopesos	2.97598383683951e-05	0.000150614213858725	0.00022140766070506
Visa_delinquency	2.19016598356645e-05	0.000137333820034286	0.000270609363083963
cprestamos_prendarios	1.95660691703259e-05	0.0013733861125541	7.38025535683535e-05
Visa_madelantodolares	1.18457250722535e-05	1.27620708119397e-05	2.46008511894512e-05
Master_cadelantosefectivo	1.54523488160097e-06	2.04541585436413e-05	4.92017023789023e-05
Master_madelantodolares	1.61299829047665e-10	2.01013504426969e-05	9.84034047578046e-05
