Feature	Gain	Cover	Frequency
compromiso_rank	0.119033600946423	0.0236320001496603	0.0113992590481619
campo8_rank	0.0978520162600178	0.00907464229802511	0.00455970361926475
gastos_tc_rank	0.0767628621424846	0.00868112942849029	0.0113992590481619
mcaja_ahorro_rank	0.0685387818373774	0.0127452532636287	0.0179538330008549
campo1_rank	0.0613704815733538	0.00227797610846794	0.00113992590481619
mcuentas_saldo_rank	0.039286500343644	0.0344764501374414	0.0327728697634654
edad_sueldo_rank	0.0296563144694833	0.0230761207807812	0.0116842405243659
has_payroll	0.0255341577010933	0.00916759269895339	0.0048446850954688
ctarjeta_debito_transacciones_rank	0.0252343624044597	0.00691173773368386	0.0085494442861214
campo12_rank	0.0236742915335845	0.015752144287261	0.0210886292390995
mtarjeta_visa_consumo_rank	0.0215919745620984	0.0112136332703413	0.0139640923339983
mrentabilidad_annual_rank	0.0213566366845654	0.0441404899856465	0.0330578512396694
mcomisiones_mantenimiento_rank	0.0167243434969615	0.0164046751886046	0.0133941293815902
mrentabilidad_rank	0.0147890450227127	0.0237509257646429	0.0230834995725278
cpayroll_trx_rank	0.013981420349234	0.00473398582018815	0.00256483328583642
mprestamos_personales_rank	0.0129168624197321	0.0312213447155424	0.0128241664291821
mactivos_margen_rank	0.0112201554759462	0.0261815597844419	0.0233684810487318
cdescubierto_preacordado	0.0111589587186575	0.0306552612352543	0.00940438871473354
monto_total_rank	0.0107840708380671	0.0169840399194137	0.0159589626674266
ctarjeta_master	0.00930021876378632	0.00716039259719124	0.0048446850954688
mv_msaldototal_rank	0.00898063523637608	0.00888737115986421	0.00712453690510117
monto_prod	0.00879751045004335	0.00913822834957497	0.0113992590481619
mingresos	0.00863443659289739	0.00656203892045077	0.00512966657167284
mdeuda_rank	0.00832031869851938	0.0093018795392046	0.00541464804787689
ccajas_consultas_rank	0.00831896474253815	0.0206060161813593	0.00626959247648903
mv_mpagominimo_rank	0.00815473659607538	0.00918106971180353	0.0136791108577942
campo9	0.00815082828848749	0.000922609504751711	0.00227985180963237
cproductos	0.00762286252631552	0.00958649961312775	0.00712453690510117
mvr_msaldopesos2_rank	0.00754984911273762	0.015405804021488	0.0219435736677116
ctarjeta_visa	0.00747036317539586	0.0114127908524277	0.00455970361926475
mcuenta_corriente_rank	0.00714970388511306	0.0126441053151656	0.0142490738102023
mv_Fvencimiento_rank	0.00684549613920885	0.0112598576503212	0.0170988885722428
mv_msaldopesos_rank	0.00657042904452259	0.0027304562620983	0.00541464804787689
cliente_edad_rank	0.00641394839040958	0.0154223642910229	0.0227985180963237
mcomisiones_rank	0.00638327167216453	0.0104662310502142	0.0145340552864064
mpayroll_rank	0.00618238216637979	0.00670682351560476	0.0042747221430607
chomebanking_transacciones_rank	0.00601254561213293	0.010126883170137	0.0179538330008549
Visa_fechaalta_rank	0.00591150555270699	0.0224396546255766	0.0162439441436307
mvr_mpagominimo_rank	0.00570817565902079	0.0114699595701238	0.0139640923339983
mvr_msaldototal_rank	0.00543859248919604	0.0138498911466627	0.0176688515246509
mcomisiones_otras_rank	0.00483145199932786	0.0109021448167369	0.012254203476774
mcuenta_debitos_automaticos_rank	0.00468452159574931	0.0138673262291062	0.00968937019093759
mvr_msaldopesos_rank	0.00455906132772638	0.00831985004997109	0.0131091479053862
fraccion_vida	0.0044940635254965	0.0167715276759329	0.0176688515246509
ctarjeta_visa_transacciones_rank	0.00419046410509681	0.0109841080569394	0.0156739811912226
tcallcenter	0.00418074668235795	0.0146827313883355	0.00569962952408093
mv_fechaalta_rank	0.00414484862111219	0.00791550907660298	0.01196922200057
Master_Fvencimiento_rank	0.00411448510746244	0.0077567947682126	0.0131091479053862
numero_de_cliente	0.00409447247603635	0.0127686040389574	0.0168139070960388
Visa_msaldopesos_rank	0.00384120303672033	0.0055737939772655	0.0091194072385295
Visa_mpagominimo_rank	0.00371240435525751	0.0061924947010961	0.00997435166714164
Master_fechaalta_rank	0.00356384663210941	0.0154470058742096	0.0136791108577942
ccaja_seguridad_rank	0.00338486638399685	0.00584502268435754	0.00199487033342833
cmobile_app_trx_rank	0.00332100760422907	0.00968691345285639	0.00826446280991736
mtransferencias_recibidas_rank	0.00317968070401671	0.00741391093106442	0.0125391849529781
f_ccomisiones_rank	0.00312472005904543	0.00695856775336966	0.0111142775719578
cliente_antiguedad_rank	0.00306018069296413	0.00806296705106496	0.0136791108577942
thomebanking_rank	0.00304937007022831	0.00519939240511781	0.00541464804787689
has_master	0.00296215085533185	0.00444354181697161	0.00313479623824451
mv_mfinanciacion_limite_rank	0.00292105676934236	0.00686707333476472	0.0133941293815902
ccomisiones_mantenimiento	0.00278559045743841	0.00194422580749101	0.00284981476204047
balance_rank	0.00274322410020563	0.0115319428176034	0.0042747221430607
mautoservicio_rank	0.00260791507119909	0.0144024119680817	0.0133941293815902
mvr_mconsumospesos_rank	0.00235505732847455	0.0060763281114405	0.0113992590481619
ccomisiones_otras	0.00234773209908749	0.0039401512226064	0.0048446850954688
Visa_Fvencimiento_rank	0.00234198553398922	0.00600968939106984	0.00826446280991736
mv_cconsumos	0.00216175533648741	0.0034197843637568	0.00683955542889712
mcaja_ahorro_dolares_rank	0.00205127922187913	0.00503532522053865	0.00883442576232545
has_visa	0.00200215437418571	0.00889477954050947	0.00370475919065261
mvr_mpagospesos_rank	0.00199804915864128	0.00525924673726749	0.00997435166714164
cextraccion_autoservicio	0.00199611656812662	0.0106549337004073	0.00968937019093759
Visa_msaldototal_rank	0.00190437369740732	0.0019401270337236	0.00341977771444856
Visa_cconsumos	0.00182378183258885	0.00307359091973076	0.00598461100028498
Visa_mconsumospesos_rank	0.00180834758339736	0.0038025241876134	0.00740951838130522
mttarjeta_visa_debitos_automaticos_rank	0.00164082857315623	0.00497371514499905	0.00797948133371331
ctransferencias_recibidas_rank	0.00159628083130016	0.00441171820333274	0.00769449985750926
mv_mconsumototal_rank	0.00158765361983553	0.00505130432065874	0.00683955542889712
mvr_mconsumototal_rank	0.00158362902531478	0.00458758618581835	0.00655457395269308
mv_mconsumospesos_rank	0.00143142112157036	0.00604453508566556	0.00655457395269308
mtransferencias_emitidas_rank	0.00139291230146324	0.00706853724179186	0.00826446280991736
Master_mfinanciacion_limite_rank	0.00134050899499556	0.00294475483683292	0.00655457395269308
internet	0.00125945812132499	0.00745074483681598	0.00341977771444856
mv_mpagospesos_rank	0.00119967327067138	0.00349604602612168	0.00569962952408093
pagos_deb	0.00119190570275124	0.00288007985732695	0.00655457395269308
Visa_mpagospesos_rank	0.00119068717728869	0.00288918892320704	0.00512966657167284
Visa_mlimitecompra_rank	0.00116329005734364	0.00379068056669744	0.0048446850954688
ccajas_transacciones_rank	0.00106416907402002	0.00558637782448871	0.00256483328583642
mextraccion_autoservicio_rank	0.000992747915112705	0.00599093903047715	0.00569962952408093
ctarjeta_master_transacciones_rank	0.000922783470898801	0.000882833046489522	0.00113992590481619
ctarjeta_debito	0.000905058368003086	0.00148885204193232	0.00256483328583642
cdebitos_aut	0.000902530570542321	0.00233252650501115	0.00341977771444856
mpagomiscuentas_rank	0.000895000223562666	0.00440880012111326	0.0048446850954688
limite_ingresos_rank	0.00087275011755217	0.00384825304419751	0.0048446850954688
Visa_mfinanciacion_limite_rank	0.000857052411834476	0.00351147454469093	0.00541464804787689
desc_gastos_rank	0.000838447808995835	0.00156693674098777	0.00199487033342833
ctransferencias_emitidas_rank	0.000827457353895194	0.00376788649049244	0.0042747221430607
ctarjeta_visa_debitos_automaticos	0.000809170670250023	0.00333997450917536	0.00284981476204047
mv_mlimitecompra_rank	0.000770979650508756	0.00212301798976889	0.0042747221430607
has_debito_transacciones	0.000736176879642554	0.00262545424277929	0.00227985180963237
matm_rank	0.000709661600345236	0.00458781865358426	0.0048446850954688
Master_mlimitecompra_rank	0.000690137299265864	0.00168974701469024	0.0042747221430607
catm_trx_rank	0.000684803327259253	0.00659743519659735	0.0042747221430607
Visa_mconsumototal_rank	0.000669274033678377	0.00128652555714219	0.00284981476204047
mvr_msaldodolares2_rank	0.000640763734790089	0.0010404033687687	0.00256483328583642
ccuenta_debitos_automaticos	0.000534430922732055	0.00168043606890817	0.00170988885722428
campo11	0.000520753388650601	0.00119759440153508	0.00227985180963237
matm_other_rank	0.000487195768341991	0.00544936254677443	0.00341977771444856
Visa_mconsumosdolares_rank	0.000470959575740133	0.00233510812072734	0.00170988885722428
mtarjeta_master_consumo_rank	0.000459592886212046	0.00210128225365607	0.00170988885722428
cpagomiscuentas	0.000426616517726928	0.00164678330100594	0.00227985180963237
Master_mpagospesos_rank	0.000382945580880166	0.00102498708534503	0.00170988885722428
cseguro_vida_rank	0.000369252184733106	0.00583312400528649	0.00170988885722428
Master_msaldototal_rank	0.000274668212254734	0.00321207441491396	0.00142490738102023
mv_fultimo_cierre_rank	0.000265258842404531	0.000776711511350456	0.00142490738102023
has_visa_transacciones	0.000261074102496649	0.00121290668622137	0.00085494442861214
has_da	0.000252715514609448	0.000873736215754997	0.00170988885722428
mvr_mconsumosdolares_rank	0.000232063423421419	0.00133961385378926	0.00113992590481619
active_quarter	0.000227355501481834	0.000523578584562869	0.000569962952408094
cseguros	0.000211999580600611	0.000545687492615707	0.00113992590481619
has_pmc	0.00020913092586208	0.000323644070732527	0.00085494442861214
Master_mpagominimo_rank	0.000161247778116298	0.00214279610258981	0.00113992590481619
Master_msaldopesos_rank	0.000160713828756778	0.00145812959139514	0.00113992590481619
campo7_rank	0.000158689703108582	0.000245547136531494	0.000569962952408094
Visa_fultimo_cierre_rank	0.000148288817835228	0.000663976880028458	0.00085494442861214
mv_mpagado_rank	0.000130765066270668	0.00174376518240097	0.000569962952408094
ccaja_ahorro	0.000122397901337044	0.000977318958187387	0.000569962952408094
mplazo_fijo_dolares_rank	0.000117597735338411	0.00046106922582355	0.000284981476204047
Master_mconsumototal_rank	9.12249239383972e-05	0.000246758415943354	0.000284981476204047
Master_fultimo_cierre_rank	8.31397995209865e-05	0.000170833220081767	0.000284981476204047
has_master_transacciones	7.70745096236665e-05	9.17758269531484e-05	0.000284981476204047
Visa_mpagado_rank	4.60417796980162e-05	0.000931712453059023	0.000284981476204047
catm_trx_other_rank	2.30980613422948e-05	0.000447390333071434	0.000569962952408094
mvr_msaldodolares_rank	9.17319152537485e-07	7.19181856859894e-05	0.000284981476204047
