Feature	Gain	Cover	Frequency
compromiso_rank	0.0841933864247438	0.0170070803062523	0.00717720519629656
campo8_rank	0.0728764166915094	0.00359683436734399	0.00215316155888897
mcaja_ahorro_rank	0.0530665835640742	0.0120970360168717	0.0164357998995191
gastos_tc_rank	0.0360075145679396	0.00848897684767795	0.0110528960022967
mcuentas_saldo_rank	0.0351595664984862	0.0304207458895493	0.0251919902390009
monto_total_rank	0.0308787171916164	0.0159080879360479	0.0185171894064451
edad_sueldo_rank	0.0280103402262601	0.00984771164103846	0.00466518337759277
mtarjeta_visa_consumo_rank	0.0269369247199824	0.0104320680603474	0.0122012488337042
campo1_rank	0.0268249016345619	0.00193132286528504	0.00136366898729635
mactivos_margen_rank	0.01989195016895	0.0194418964389732	0.0172252924711118
Visa_msaldopesos_rank	0.0180860762206808	0.0047806589449441	0.00746429340414843
mrentabilidad_annual_rank	0.0179622407763511	0.0357040026204369	0.0228235125242231
has_payroll	0.0173110478030152	0.00461793353411801	0.00157898514318524
mingresos	0.0169350006938016	0.00945269676695401	0.00523935979329649
mcomisiones_mantenimiento_rank	0.0162203543777243	0.015841538801653	0.0119859326778153
mprestamos_personales_rank	0.0154697925514643	0.0182249331805592	0.00839733007966698
campo12_rank	0.015333089299532	0.0174916746127614	0.0205268068614082
campo9	0.0141887308585917	0.000797160361711175	0.00100480872748152
monto_prod	0.0133556194373594	0.0125476098474731	0.0144261824445561
mcuenta_corriente_rank	0.0128585956664876	0.0143504096114179	0.014641498600445
mautoservicio_rank	0.0126508049095741	0.0126079864162105	0.0129907414052968
cpayroll_trx_rank	0.0114609673163033	0.00335041467538532	0.00193784540300007
cdescubierto_preacordado	0.0104177854499685	0.0177833043888819	0.00495227158544463
mpayroll_rank	0.010250376165805	0.00609551710038244	0.00337328644225938
mrentabilidad_rank	0.00944439350120737	0.0164082730054817	0.0157180793798895
ctarjeta_visa_transacciones_rank	0.0090187657793951	0.00865977918873248	0.0108375798464078
balance_rank	0.00895627642587875	0.0190925452553959	0.00645948467666691
mv_mpagominimo_rank	0.00881385710067114	0.00761256246350009	0.0120577047297782
desc_gastos_rank	0.0087315814312096	0.00161430090981897	0.00244024976674083
mvr_mpagominimo_rank	0.00852908961519563	0.0106176047868296	0.0176559247828895
mcomisiones_otras_rank	0.00842856999403815	0.0134978897235658	0.0150721309122228
has_visa	0.0082800836815806	0.00476700774018617	0.00222493361085193
cliente_edad_rank	0.0081901179468101	0.0163110057275817	0.0204550348094452
mcomisiones_rank	0.00780815668902998	0.0109949348790413	0.0147850427043709
mdeuda_rank	0.0075328162011302	0.00925127599758251	0.00473695542955573
mvr_msaldopesos_rank	0.00751574546716364	0.0117432230674312	0.0165075719514821
mvr_msaldopesos2_rank	0.00740710223207746	0.013352520621052	0.016794660159334
has_debito_transacciones	0.00687820812393543	0.00178806537851719	0.00150721309122228
Master_Fvencimiento_rank	0.00677257648890437	0.0120759863362038	0.0157180793798895
Visa_fechaalta_rank	0.00669519908191879	0.0156953406944389	0.014713270652408
mv_msaldototal_rank	0.00667467495816049	0.0078455440674752	0.0089715064953707
ccajas_consultas_rank	0.00655417746183591	0.0165385890250062	0.00423455106581497
numero_de_cliente	0.00642763047138872	0.0144552063636121	0.0190195937701859
mvr_msaldototal_rank	0.00637874253118522	0.0119039561296969	0.0137084619249264
Visa_msaldototal_rank	0.00633092201260795	0.00489679585577422	0.0068901169884447
fraccion_vida	0.00603634967715488	0.0150815800258669	0.016722888107371
ctarjeta_master	0.00597827439021773	0.0051000290953277	0.00301442618244456
chomebanking_transacciones_rank	0.0059536609955321	0.00934510994469541	0.0141390942367042
cproductos	0.00589909678800012	0.0115942837701468	0.00846910213162994
mv_Fvencimiento_rank	0.00585907510992209	0.0088459963247328	0.0144979544965191
ccomisiones_mantenimiento	0.00583400389090319	0.00336226123076032	0.00272733797459269
mtransferencias_recibidas_rank	0.00571991265662056	0.0106956153022458	0.0156463073279265
f_ccomisiones_rank	0.0054120786137914	0.00841550826131534	0.0127754252494079
mv_fechaalta_rank	0.00516357135497593	0.00914031059013032	0.0129907414052968
Master_fechaalta_rank	0.00514843090134131	0.0155433767031183	0.0144979544965191
cliente_antiguedad_rank	0.00496444985902478	0.0120913366095573	0.0154309911720376
mv_msaldopesos_rank	0.0047515850859884	0.00434155822656264	0.00789492571592622
mvr_mpagospesos_rank	0.00474419030549847	0.00762986793661845	0.0138520060288524
ccomisiones_otras	0.00470598844545487	0.00591695457146137	0.00811024187181512
mcuenta_debitos_automaticos_rank	0.00464061254019758	0.0120159851658212	0.0068901169884447
ccaja_seguridad_rank	0.00456046326162893	0.00889853254241332	0.002081389506926
mtransferencias_emitidas_rank	0.00442570014636833	0.00797782115236385	0.0101916313787411
limite_ingresos_rank	0.00442083504437613	0.00591686267707242	0.00452163927366683
mvr_mconsumototal_rank	0.00421041714032907	0.00687686380639581	0.0119141606258523
Visa_mpagominimo_rank	0.00394701057662903	0.00687625182886942	0.0106222636905189
Visa_Fvencimiento_rank	0.00392773692071476	0.00727833670530344	0.0111964401062226
mvr_mconsumospesos_rank	0.00364044242112849	0.00669124496152353	0.0121294767817412
tcallcenter	0.00362072836220594	0.0106429148477851	0.00330151439029642
has_master	0.00361610172129788	0.00438867463049511	0.00272733797459269
ctarjeta_visa	0.00360446311938612	0.00570214850449996	0.00258379387066676
ctarjeta_debito_transacciones_rank	0.00340636676528289	0.00705264017565202	0.00832555802770401
mv_mfinanciacion_limite_rank	0.00317785673984564	0.00600081895497349	0.0109811239503337
mv_mpagospesos_rank	0.00316562111236385	0.00531675125805862	0.00954568291107443
thomebanking_rank	0.00315871498114704	0.00562394246910721	0.00430632311777794
campo7_rank	0.00313394757351538	0.00110680925886413	0.00172252924711117
mttarjeta_visa_debitos_automaticos_rank	0.00307802909374302	0.00785018180131733	0.00875619033948181
cmobile_app_trx_rank	0.0029059411087806	0.00777877790590636	0.00566999210507428
