Feature	Gain	Cover	Frequency
campo8_rank	0.0666573241188537	0.00801544893489232	0.00213041185458512
compromiso_rank	0.0493228628547269	0.0144381098253887	0.00728516719526321
mcaja_ahorro_rank	0.036785467665893	0.0164562549312023	0.0205649347429909
campo1_rank	0.0339732286185439	0.0018488268726345	0.000942008626815845
mcuentas_saldo_rank	0.0329621373765143	0.0264516413412434	0.0202734679589362
monto_total_rank	0.0292243315377826	0.0149282503773864	0.0196649934870695
edad_sueldo_rank	0.0269195545877601	0.0228006320202723	0.00939905258271121
gastos_tc_rank	0.0259911163183873	0.0139770923315572	0.0143284470078831
monto_prod	0.0217319069250366	0.0129512256197782	0.0175150503531406
mrentabilidad_annual_rank	0.020615145418345	0.0211583378420488	0.0160036298131458
campo12_rank	0.0206129934207774	0.0198591403575813	0.0230018374426644
mingresos	0.0192826654405007	0.0168454769340953	0.00906852323996881
has_payroll	0.0181177460718582	0.00682881011912421	0.001676685211366
mtarjeta_visa_consumo_rank	0.0173624219557842	0.0114312639771071	0.0114708705992647
cpayroll_trx_rank	0.0155029320682238	0.00745770721436387	0.00302434348609298
mprestamos_personales_rank	0.0152019260638268	0.0131140769292363	0.00595403538767336
mpayroll_rank	0.015145404093547	0.0172865483513909	0.00939604777050446
ctarjeta_visa_transacciones_rank	0.0143019475706536	0.0114397402276095	0.0115309668433997
mdeuda_rank	0.0134960118317701	0.0118496884093763	0.00597807388532735
balance_rank	0.0131423641370602	0.0153373648183463	0.00614784577500868
mactivos_margen_rank	0.0124326552994057	0.0140324526067678	0.0139152853294551
mv_msaldopesos_rank	0.0122654498301169	0.00894663677259306	0.0127028436040319
mcomisiones_mantenimiento_rank	0.0121058118680965	0.0153437819921015	0.00745794389715129
mrentabilidad_rank	0.011653387991175	0.0117745202138569	0.0136989388505692
mv_msaldototal_rank	0.0112357002743418	0.00970027235748037	0.0125976751767956
mcuenta_corriente_rank	0.0112241688411529	0.0099958717867193	0.0128200312800951
mautoservicio_rank	0.0111865116545311	0.014934417657635	0.0152298906699079
limite_ingresos_rank	0.00962125248115427	0.0110017378685517	0.00855019313430459
cliente_edad_rank	0.00939702607472068	0.0122422085490855	0.0173783313977335
mcomisiones_otras_rank	0.00916994674018717	0.0122472321519583	0.013922797359972
mcomisiones_rank	0.00887398187693791	0.0120176194762665	0.0140114393200711
mvr_msaldopesos_rank	0.0085300287904462	0.010719068283884	0.0130754403176687
mvr_mpagominimo_rank	0.00852770436789665	0.0107445133899778	0.0146439522895918
mvr_msaldototal_rank	0.00832660451441425	0.0128214118330403	0.014396055282535
mv_mpagominimo_rank	0.00775781910797502	0.0102098888202448	0.0130258609162574
mvr_msaldopesos2_rank	0.00773245336343488	0.0108040380232488	0.0133398637918627
Visa_msaldopesos_rank	0.00769962349608313	0.00808126585234913	0.01093451162036
cdescubierto_preacordado	0.00732372448929379	0.0110115207704559	0.00201021936631515
Master_Fvencimiento_rank	0.00716461797767853	0.00851553467661392	0.0117473133222856
ctarjeta_debito_transacciones_rank	0.00711717024422725	0.0102685896627021	0.0134585538740293
mtransferencias_recibidas_rank	0.00699316076201937	0.00813317633912357	0.0141646847426153
desc_gastos_rank	0.00698212272113442	0.00311503521193476	0.00220703456585722
Visa_fechaalta_rank	0.0068662813787041	0.00921285055534016	0.0125886607401754
has_debito_transacciones	0.00673544191759128	0.00486415388923121	0.00347506531710534
ccomisiones_mantenimiento	0.00670084712655436	0.0120808824477756	0.00384766203074223
mv_Fvencimiento_rank	0.00635101359090186	0.00696825515614628	0.0113912430757859
chomebanking_transacciones_rank	0.00633209139906283	0.00785953677354364	0.0115024211274356
Visa_msaldototal_rank	0.00631299862778073	0.00785726211361106	0.0104086694841789
cliente_antiguedad_rank	0.0062912443008031	0.00789192663176602	0.0134345153763753
mv_fechaalta_rank	0.0062831264300771	0.00757656068333925	0.0125240572777303
numero_de_cliente	0.00627034750172711	0.00813551104211837	0.0136493594491578
cproductos	0.00618890119654183	0.00849580132406998	0.00817909882677107
fraccion_vida	0.00618529246467875	0.00825646716194902	0.0138491794609066
Master_fechaalta_rank	0.00615165899399278	0.00957223310055865	0.0133188301064154
f_ccomisiones_rank	0.00610604925839802	0.00967398607667675	0.0116511593316697
ccomisiones_otras	0.00588026664373308	0.00899633104134882	0.010994607864495
mvr_mpagospesos_rank	0.00572325697188887	0.00834149042541504	0.0124729754702156
Visa_Fvencimiento_rank	0.00561591745034137	0.00590748524074397	0.0108323480053305
