Feature	Gain	Cover	Frequency
compromiso_rank	0.142314104119473	0.0250468368349602	0.010077519379845
gastos_tc_rank	0.0846734300333	0.0109976073859493	0.0104651162790698
mcaja_ahorro_rank	0.0698663947869784	0.0192046198661947	0.0178294573643411
campo8_rank	0.0606563157323813	0.00664991426374785	0.00348837209302326
mactivos_margen_rank	0.0585398404633456	0.0290666735577096	0.0282945736434109
ctarjeta_debito_transacciones_rank	0.0309967435891364	0.0108677297256642	0.0112403100775194
mcuentas_saldo_rank	0.0280758867939149	0.0314486966765806	0.0201550387596899
mrentabilidad_annual_rank	0.0239955568984417	0.0404014911245737	0.0236434108527132
edad_sueldo_rank	0.0198143156378192	0.0206453681409625	0.0108527131782946
mcomisiones_mantenimiento_rank	0.0172230682906243	0.0149896949424312	0.0166666666666667
monto_total_rank	0.0161835396628871	0.0159398032711295	0.0236434108527132
mtarjeta_visa_consumo_rank	0.0155127456202637	0.00648254054254361	0.0104651162790698
campo12_rank	0.0151365341766662	0.0139414817488241	0.0201550387596899
mingresos	0.0150897169765667	0.0104951277956057	0.00581395348837209
cpayroll_trx_rank	0.014612437183258	0.00670393264074883	0.00310077519379845
has_payroll	0.0142708537723011	0.00573937162128609	0.00193798449612403
mprestamos_personales_rank	0.0126312953345715	0.0251378309760128	0.00930232558139535
mrentabilidad_rank	0.0107335130814575	0.0167605773607155	0.0205426356589147
mv_msaldopesos_rank	0.010174504034716	0.00209077249458703	0.00503875968992248
mvr_msaldopesos2_rank	0.00921309315391702	0.0150818915473554	0.022093023255814
campo7_rank	0.00904412765744806	0.00354593877366144	0.00155038759689922
cproductos	0.00885322506131837	0.00926795560387765	0.00891472868217054
chomebanking_transacciones_rank	0.00864415332276235	0.0158431899239077	0.0232558139534884
mcuenta_corriente_rank	0.00853470437584403	0.0133689586379599	0.0162790697674419
mv_mpagominimo_rank	0.00837465345253267	0.00886870291204954	0.0158914728682171
cdescubierto_preacordado	0.00833395405975999	0.0261016404555558	0.00542635658914729
mvr_mpagominimo_rank	0.00738775020728434	0.0116404977576072	0.0166666666666667
mcomisiones_rank	0.00736193560239114	0.012345800629062	0.0147286821705426
mdeuda_rank	0.00723829259119045	0.00783010942941529	0.00271317829457364
mtransferencias_recibidas_rank	0.00716461351433289	0.00901252452838413	0.0147286821705426
mv_msaldototal_rank	0.00712665087430486	0.00558743337381821	0.00891472868217054
mv_Fvencimiento_rank	0.00692700096084141	0.00739473657282882	0.0135658914728682
has_master	0.00664893955811774	0.00429426441498369	0.00155038759689922
cliente_edad_rank	0.00657351328686285	0.010352023032733	0.0162790697674419
ccaja_seguridad_rank	0.00643111701523027	0.0168518374312782	0.00387596899224806
campo1_rank	0.00638262883138778	0.00100302830120124	0.00116279069767442
fraccion_vida	0.00626448361823615	0.0141303148252754	0.0193798449612403
mvr_msaldototal_rank	0.00623488184822896	0.0197031336381926	0.0201550387596899
limite_ingresos_rank	0.00585088950003211	0.00508982144972397	0.00387596899224806
Visa_fechaalta_rank	0.00582063088024836	0.0195304991375501	0.0135658914728682
ccajas_consultas_rank	0.00572228269234028	0.015794016088851	0.00348837209302326
balance_rank	0.00564899299700997	0.0159170952034005	0.00581395348837209
mvr_msaldopesos_rank	0.00551800365409923	0.00876796187634544	0.0124031007751938
mcomisiones_otras_rank	0.00527119954060293	0.0106253060718587	0.0124031007751938
Master_Fvencimiento_rank	0.00499911424412575	0.0127273979138524	0.0155038759689922
mcuenta_debitos_automaticos_rank	0.00486902222051894	0.011190117226931	0.00658914728682171
Master_fechaalta_rank	0.00468481854264452	0.0115218353853553	0.0131782945736434
numero_de_cliente	0.00449037325701503	0.0103411661714308	0.0155038759689922
ccomisiones_mantenimiento	0.00413507950309164	0.0037331184622892	0.00271317829457364
Visa_Fvencimiento_rank	0.00403748262272593	0.00552030351575577	0.010077519379845
mv_fechaalta_rank	0.00396592400061676	0.010647320410431	0.0127906976744186
