Feature	Gain	Cover	Frequency
compromiso_rank	0.10984282818943	0.0205864104908955	0.00929189362383851
campo8_rank	0.0882815296397046	0.00494772493310221	0.00288369112463954
gastos_tc_rank	0.0708491961312374	0.00987305357209574	0.012656199935918
mcaja_ahorro_rank	0.0566971705385857	0.0115942333104579	0.0150592758731176
campo1_rank	0.0307610875451043	0.00188931051087426	0.00176225568727972
campo12_rank	0.0295649392166608	0.0198252202421318	0.0238705543095162
edad_sueldo_rank	0.0289248175135454	0.0142246244746702	0.00833066324895867
mcuentas_saldo_rank	0.0286586083480808	0.0316160762568677	0.0256328099967959
monto_prod	0.0242903344671672	0.0107897092870892	0.0150592758731176
mrentabilidad_annual_rank	0.0231217986758058	0.0428649012275693	0.0334828580583146
campo9	0.0200475547642132	0.000958794397440009	0.000801025312399872
mingresos	0.018898902479514	0.00536577017306884	0.00304389618711951
mcuenta_corriente_rank	0.0184190911367412	0.0135634848043431	0.0169817366228773
monto_total_rank	0.0182638372471971	0.0156681188750025	0.0173021467478372
mcomisiones_mantenimiento_rank	0.0150550505142606	0.0162763306509946	0.0131368151233579
mautoservicio_rank	0.0149999767014085	0.0137159091282368	0.0129766100608779
mvr_msaldopesos_rank	0.0137865069200188	0.00741501940015133	0.0113745594360782
mactivos_margen_rank	0.0130915484752984	0.0236317423260595	0.0243511694969561
mprestamos_personales_rank	0.0118690123099945	0.0255467706860638	0.00993271387375841
mrentabilidad_rank	0.011713850779603	0.0212151190988786	0.0197052226850368
ctarjeta_visa	0.010979956998374	0.010123215069773	0.00432553668695931
cpayroll_trx_rank	0.0109501103713726	0.00342151546712307	0.00256328099967959
cdescubierto_preacordado	0.0104468323524397	0.025334978990814	0.00785004806151874
mcomisiones_rank	0.010320932076849	0.0138128317699347	0.0145786606856777
has_payroll	0.00931376092249553	0.00442962911469896	0.00240307593719962
mv_msaldototal_rank	0.00924025982073094	0.00759094497766326	0.0075296379365588
mtarjeta_visa_consumo_rank	0.00895079439201385	0.0108284830173131	0.0120153796859981
mdeuda_rank	0.00886626382053213	0.00778378878718336	0.00352451137455944
mv_mpagominimo_rank	0.00875896872397226	0.00763929947463215	0.0116949695610381
