Feature	Gain	Cover	Frequency
Visa_Fvencimiento_rank	0.00412591999608454	0.00617324264478044	0.0111252945043757
Visa_mpagominimo_rank	0.0040818516743253	0.00600068220870718	0.0104346002031153
ccomisiones_otras	0.00398705385923926	0.00789508035634275	0.0113120377784202
mvr_mconsumospesos_rank	0.00375919556336822	0.00833572736019859	0.0116829661994674
active_quarter	0.0036853840263619	0.000317043454045574	0.000260928958253925
campo9	0.0035216782074649	0.000450021335069316	0.00078534500180348
thomebanking_rank	0.00320362521558557	0.00411890062422178	0.003878120595225
tcallcenter	0.0031577138401485	0.0131080614104868	0.00332044890013328
campo7_rank	0.00304100292250478	0.0008234980540492	0.00122278472593506
mttarjeta_visa_debitos_automaticos_rank	0.00284373253600194	0.00493960762427305	0.00835740104525071
ctarjeta_debito_transacciones_rank	0.00278176628183132	0.00838417963170034	0.0130004016259455
mv_mpagospesos_rank	0.00269012097023557	0.00335321126110374	0.00712694193819054
ctransferencias_recibidas_rank	0.00268627063359762	0.00560046866915415	0.00847251676212744
mvr_mconsumototal_rank	0.00265892829112478	0.00565453101093691	0.00817321589824794
mtransferencias_emitidas_rank	0.00265629270594468	0.00780655414984846	0.0105880878256176
mv_mconsumospesos_rank	0.00260452437008902	0.00504361080632378	0.00812205335741384
mv_mfinanciacion_limite_rank	0.00258241063999786	0.0038147185277087	0.00817577402528965
Visa_mpagospesos_rank	0.00250915218728293	0.00458103022581331	0.00826275034470762
cmobile_app_trx_rank	0.00249807336540563	0.00584637656737006	0.00465579121590336
mv_cconsumos	0.00244711908890469	0.00376377373194353	0.00631601566597
Visa_mconsumospesos_rank	0.0024254156395624	0.00397183890640269	0.00751321912148801
pagos_deb	0.00240618016160692	0.00373315463168288	0.00752089350261313
tmobile_app	0.00239925871794174	0.0169730337371352	0.00280370723770884
mcaja_ahorro_dolares_rank	0.00234055932157353	0.00425507227585533	0.00797624011603664
Master_mfinanciacion_limite_rank	0.0023187259008129	0.00338711796982075	0.00729066206885966
internet	0.00227172520244507	0.0170051963356332	0.00364021478034642
